CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
51371,0,4,Mobile Phone,2,8,UPI,Male,3,4,Laptop & Accessory,5,Married,4,0,12,0,1,0,164,0,0,1,6,50,1306.1,0.004081633,0.012244898,5.137714286,0,May,4,1,4,20,Returning_Visitor,FALSE
51372,0,18,Computer,1,13,Debit Card,Male,3,3,Fashion,5,Married,2,0,18,2,9,11,152,2,79.6,3,332.08,34,1011.016667,0.018918919,0.043243243,5.128358233,0,Oct,2,2,7,1,Returning_Visitor,FALSE
51373,0,4,Mobile Phone,1,8,Debit Card,Male,3,3,Mobile Phone,1,Married,1,1,18,2,2,2,127,0,0,0,0,8,724.2,0.022222222,0.03968254,5.091914289,0,Nov,1,1,3,1,Returning_Visitor,FALSE
51374,0,6,Computer,1,11,Debit Card,Female,3,3,Fashion,4,Married,7,0,11,7,8,3,219,4,142.5,0,0,56,1885.33744,0.010714286,0.038102106,5.04016763,0,Nov,2,5,3,11,Returning_Visitor,FALSE
51375,0,0,Mobile Phone,1,16,Credit Card,Male,3,3,Grocery,5,Married,2,1,14,1,11,10,271,5,147.4,0,0,12,1226.1,0.022222222,0.037301587,5.034409251,0,Sep,3,2,2,1,Returning_Visitor,FALSE
51376,0,16,Computer,1,14,Debit Card,Female,2,3,Mobile Phone,1,Single,1,0,19,0,1,7,125,9,576.6208333,0,0,57,1878.195833,0.003472222,0.010446429,5.002669777,0,Nov,2,2,4,8,Returning_Visitor,FALSE
51377,0,22,Mobile Phone,1,6,Cash on Delivery,Female,2,4,Grocery,3,Single,8,1,12,0,2,7,240,7,164.5833333,1,28.5,115,3427.665476,0,0.016290123,4.970219813,0,Nov,2,2,4,10,Returning_Visitor,FALSE
51378,0,0,Mobile Phone,1,14,Debit Card,Female,2,3,Mobile Phone,4,Single,2,1,12,0,1,2,125,0,0,0,0,13,517.4,0,0.034285714,4.856377111,0,Nov,2,2,1,20,Returning_Visitor,TRUE
51379,0,5,Mobile Phone,3,14,Cash on Delivery,Female,3,4,Laptop & Accessory,4,Married,2,1,11,11,11,9,152,4,157,0,0,20,834.075,0,0.013333333,4.84736534,0,Dec,2,2,1,2,Returning_Visitor,FALSE
51380,0,0,Mobile Phone,3,8,Debit Card,Male,3,3,Laptop & Accessory,3,Single,2,1,11,0,1,4,145,1,82.6,0,0,28,1375.133333,0,0.020689655,4.818947334,0,Oct,4,1,3,20,Returning_Visitor,FALSE
51381,0,4,Mobile Phone,3,13,E wallet,Male,3,3,Laptop & Accessory,1,Married,5,0,12,0,1,7,175,1,0,0,0,50,1009.430952,0.006,0.017238095,4.803305732,0,Nov,1,1,1,10,Returning_Visitor,TRUE
51382,0,5,Mobile Phone,1,8,Credit Card,Female,3,1,Laptop & Accessory,1,Single,8,0,16,0,1,7,151,3,46.4,0,0,8,168.2,0,0.033333333,4.78307258,0,Oct,2,7,7,20,Returning_Visitor,TRUE
51383,0,3,Mobile Phone,1,34,Credit Card,Female,3,3,Laptop & Accessory,1,Married,2,0,13,1,1,9,158,1,3,0,0,9,133.3666667,0.054545455,0.042424242,4.760328465,0,Jul,3,2,4,1,Returning_Visitor,FALSE
51384,0,4,Computer,1,13,Debit Card,Female,2,4,Fashion,3,Married,2,0,24,7,8,9,189,7,187.8333333,0,0,36,1775.516667,0,0.0089599,4.745736842,0,Mar,1,1,1,10,Returning_Visitor,FALSE
51385,0,12,Computer,1,13,Credit Card,Male,2,4,Others,1,Married,2,0,15,6,13,3,293,0,0,0,0,25,417.9666667,0,0.019230769,4.7095,1,May,2,2,9,2,Returning_Visitor,TRUE
51386,0,6,Computer,3,16,E wallet,Male,2,4,Laptop & Accessory,1,Single,4,0,14,1,1,1,147,0,0,1,81,82,3214.020563,0,0.007723577,4.667079268,0,Mar,3,3,2,10,Returning_Visitor,FALSE
51387,0,20,Mobile Phone,1,11,Debit Card,Male,2,3,Others,3,Married,5,0,11,1,1,1,283,19,402.1857143,4,116,64,3179.354257,0.002531646,0.016289934,4.642,0,Mar,2,2,2,2,Returning_Visitor,FALSE
51388,0,16,Computer,1,16,Debit Card,Female,2,4,Laptop & Accessory,3,Married,2,0,11,1,1,0,153,0,0,0,0,36,1166.72619,0,0.025,4.599,0,Mar,1,1,1,3,Returning_Visitor,TRUE
51389,0,0,Computer,3,6,E wallet,Male,3,3,Laptop & Accessory,4,Married,1,1,13,0,1,4,163,2,56.5,1,28.75,42,1753.083333,0,0.007301587,4.59675105,0,Nov,4,1,9,8,Returning_Visitor,TRUE
51390,0,27,Computer,1,26,Debit Card,Female,2,3,Laptop & Accessory,3,Single,4,0,12,0,1,3,149,0,0,0,0,50,1149.433333,0.012,0.026383333,4.5476,0,May,4,1,1,4,Returning_Visitor,FALSE
51391,0,16,Mobile Phone,1,13,Debit Card,Female,2,3,Fashion,5,Married,9,0,16,1,1,0,200,17,195.4864719,1,60.5,94,2267.472565,0.002111614,0.008213489,4.511078764,0,Nov,3,2,3,2,Returning_Visitor,FALSE
51392,0,18,Mobile Phone,1,14,UPI,Male,3,3,Laptop & Accessory,1,Married,10,0,14,8,9,8,137,4,359.3,4,407,69,5485.105556,0.010526316,0.017493734,4.494741228,0,Mar,1,1,2,1,Returning_Visitor,TRUE
51393,0,13,Mobile Phone,3,6,Credit Card,Male,2,5,Laptop & Accessory,1,Married,3,1,22,1,1,2,175,7,91.25,1,0,95,2900.791667,0.003960396,0.023267327,4.48567854,0,Nov,2,2,1,2,Returning_Visitor,TRUE
51394,0,2,Mobile Phone,1,15,UPI,Male,1,4,Mobile Phone,1,Single,1,0,17,1,2,2,140,1,30.5,0,0,324,14213.63652,0.002063983,0.010072239,4.485584737,0,Nov,2,2,9,1,Returning_Visitor,TRUE
51395,0,3,Mobile Phone,3,11,E wallet,Female,1,4,Laptop & Accessory,3,Married,2,0,13,1,1,2,161,14,515.9821429,0,0,170,7128.75377,0.003370787,0.016081238,4.470297685,0,Nov,2,2,7,1,Returning_Visitor,TRUE
51396,0,0,Mobile Phone,3,14,E wallet,Female,2,3,Laptop & Accessory,4,Married,2,0,18,0,1,7,162,8,353.7,6,181.95,23,959.9,0.005882353,0.016666667,4.428052445,0,Nov,1,1,6,3,Returning_Visitor,TRUE
51397,0,10,Mobile Phone,1,11,Credit Card,Male,3,3,Laptop & Accessory,1,Married,8,0,16,1,1,4,163,1,17.1,1,31.2,45,812.2873894,0,0.022732152,4.395471544,0,Aug,2,4,3,2,Returning_Visitor,FALSE
51398,0,11,Mobile Phone,1,21,Debit Card,Male,3,4,Fashion,1,Married,1,1,14,2,2,3,215,6,89,3,12,75,5378.045851,0.02013261,0.0464397,4.374401266,0.2,May,2,2,8,3,Returning_Visitor,FALSE
51399,0,4,Mobile Phone,1,13,Credit Card,Female,2,3,Fashion,1,Single,2,1,14,4,4,10,171,16,155.6313131,0,0,32,908.013456,0.005,0.01805276,4.368515556,0,Mar,2,2,3,2,Returning_Visitor,FALSE
51400,0,2,Mobile Phone,3,16,E wallet,Female,2,4,Laptop & Accessory,4,Married,2,1,14,1,1,7,183,3,135.5,0,0,30,2040.166667,0,0.022727273,4.350513745,0,Dec,2,2,8,2,Returning_Visitor,FALSE
51401,0,8,Mobile Phone,1,11,Cash on Delivery,Male,3,3,Fashion,4,Single,1,0,13,1,1,13,181,11,162.75,3,67.5,80,2453.177381,0.004022989,0.017778905,4.289678861,0,Nov,2,2,3,2,Returning_Visitor,FALSE
51402,0,0,Mobile Phone,1,32,Debit Card,Male,3,3,Mobile Phone,1,Married,2,0,12,0,1,2,129,8,269.0416667,3,64.5,171,6400.430101,0.006967985,0.017556729,4.213364204,0,Nov,1,1,1,1,Returning_Visitor,FALSE
51403,0,14,Mobile Phone,1,12,Credit Card,Male,3,4,Laptop & Accessory,4,Single,7,1,15,1,1,2,160,3,129,0,0,74,2378.263492,0.005333333,0.025042424,4.141458811,0,Nov,2,6,9,1,Returning_Visitor,FALSE
51404,0,20,Computer,3,10,Credit Card,Male,3,3,Laptop & Accessory,3,Single,4,0,19,0,1,0,130,1,62.13333333,0,0,79,3421.653333,0.004878049,0.022357724,4.127430681,0,Oct,2,4,1,2,Returning_Visitor,FALSE
51405,0,15,Mobile Phone,1,29,Debit Card,Female,2,3,Grocery,1,Single,3,0,14,0,2,0,260,4,104.25,0,0,38,1429.875,0,0.022807018,4.113391331,0,Nov,2,2,1,13,Returning_Visitor,FALSE
51406,0,2,Computer,3,8,Debit Card,Male,3,3,Laptop & Accessory,3,Married,2,0,14,1,1,2,146,16,254.253245,3,223.15,221,6606.726779,0.005533063,0.016561375,4.083948025,0,Oct,4,1,4,1,Returning_Visitor,FALSE
51407,0,15,Mobile Phone,2,8,Cash on Delivery,Male,3,3,Mobile Phone,3,Married,1,1,11,1,1,0,127,2,253.0666667,1,36.2,67,2568.675541,0.039047619,0.071984127,4.001173545,0,Aug,2,4,2,1,Returning_Visitor,FALSE
51408,0,5,Mobile Phone,1,14,Credit Card,Female,3,3,Mobile Phone,4,Married,2,0,13,0,1,7,124,5,187.1,0,0,101,7220.776667,0.001960784,0.013366013,3.998184141,0,Nov,2,2,7,3,Returning_Visitor,FALSE
51409,0,21,Mobile Phone,3,35,Credit Card,Female,3,3,Fashion,3,Married,4,0,21,0,1,3,225,6,132,1,5,30,1039.244444,0.005714286,0.017809524,3.998,0.6,May,3,2,4,3,Returning_Visitor,FALSE
51410,0,10,Mobile Phone,1,12,Credit Card,Male,2,1,Laptop & Accessory,5,Married,5,1,13,6,6,7,160,7,136.5,1,42.4,120,7604.397831,0.015762274,0.030675226,3.996742423,0,Jul,2,2,2,1,Returning_Visitor,TRUE
51411,0,3,Computer,3,31,Cash on Delivery,Female,2,3,Laptop & Accessory,3,Married,8,1,12,2,2,2,147,2,69,2,92,37,796.9571429,0,0.0242741,3.978276423,0,Mar,2,2,7,2,Returning_Visitor,FALSE
51412,0,0,Mobile Phone,3,6,Debit Card,Male,2,3,Laptop & Accessory,3,Married,2,0,17,0,7,7,153,3,184.7333333,0,0,106,4590.381905,0.001851852,0.00287037,3.96093872,0,Aug,2,2,9,2,Returning_Visitor,FALSE
51413,0,15,Mobile Phone,1,8,UPI,Male,3,4,Laptop & Accessory,1,Single,4,0,23,1,1,0,168,5,36,0,0,237,6817.942235,0.00167364,0.01380616,3.960306296,0,Nov,2,2,1,3,Returning_Visitor,FALSE
51414,0,9,Computer,3,6,Credit Card,Female,2,3,Laptop & Accessory,1,Single,5,0,15,1,1,0,167,0,0,1,141.5,43,3044.047222,0,0.004545455,3.940422761,0,Dec,2,4,1,10,Returning_Visitor,FALSE
51415,0,9,Computer,3,9,Credit Card,Male,2,4,Fashion,1,Married,5,0,11,0,1,12,197,0,0,3,201.9,27,393.3,0,0.006666667,3.92827844,0,Sep,2,2,1,4,Returning_Visitor,FALSE
51416,0,30,Mobile Phone,1,6,Credit Card,Male,2,3,Laptop & Accessory,3,Married,3,0,11,0,1,2,168,9,367,0,0,85,2387.990657,0,0.016080586,3.926014129,0,May,3,2,6,4,Returning_Visitor,TRUE
51417,0,9,Mobile Phone,1,16,Debit Card,Female,2,1,Mobile Phone,3,Married,4,1,13,0,1,7,122,5,136,1,13,85,2155.653752,0.005998168,0.019225201,3.920321611,0,Nov,1,1,1,2,Returning_Visitor,TRUE
51418,0,0,Computer,3,14,Credit Card,Male,2,3,Mobile Phone,1,Single,2,0,24,2,2,2,126,8,87.5,0,0,31,496.5833333,0.005405405,0.012612613,3.889459459,0,Mar,2,2,7,2,Returning_Visitor,FALSE
51419,0,10,Mobile Phone,1,16,Credit Card,Female,3,3,Mobile Phone,5,Married,7,0,20,1,1,3,135,16,381.6731217,3,199.4,86,1618.40328,0.015067698,0.022043153,3.885233567,0,Jul,3,2,8,4,Returning_Visitor,FALSE
51420,0,19,Computer,1,13,Credit Card,Female,1,3,Laptop & Accessory,3,Married,3,0,14,1,1,0,153,14,367.25,3,400.375,195,7980.363439,7.50E-05,0.005865824,3.86863332,0,Nov,2,2,2,1,Returning_Visitor,TRUE
51421,0,23,Mobile Phone,1,16,Cash on Delivery,Male,3,4,Fashion,1,Single,7,0,15,1,1,3,205,6,279,2,69.5,41,1430.25,0,0.009929078,3.836079931,0,Dec,2,2,2,7,Returning_Visitor,FALSE
51422,0,4,Mobile Phone,1,14,Debit Card,Male,2,4,Mobile Phone,4,Single,1,1,16,2,2,2,127,9,546,0,0,28,1561.083333,0.01,0.03,3.810575284,0,Mar,2,2,7,10,Returning_Visitor,FALSE
51423,0,9,Mobile Phone,1,29,Debit Card,Male,2,3,Mobile Phone,1,Single,10,0,16,0,1,2,122,8,205.25,0,0,155,4502.511111,0.000176367,0.010885984,3.801288988,0,Nov,2,2,1,6,Returning_Visitor,FALSE
51424,0,8,Mobile Phone,1,15,Debit Card,Male,3,4,Laptop & Accessory,4,Single,10,0,19,0,1,0,165,1,26.5,0,0,71,1260.441758,0.001449275,0.008792271,3.74015068,0,Nov,2,2,1,1,Returning_Visitor,FALSE
51425,0,0,Mobile Phone,1,6,Credit Card,Male,2,3,Mobile Phone,4,Married,2,0,11,0,1,4,138,1,13.83333333,1,0,200,8336.039583,0.004207921,0.017597513,3.730318306,0,Nov,2,5,4,1,Returning_Visitor,FALSE
51426,0,1,Mobile Phone,3,15,Debit Card,Male,3,3,Laptop & Accessory,1,Single,2,0,16,1,1,7,153,12,1028.833333,1,3,155,6794.735417,0.002469136,0.015526696,3.726530231,0,Nov,2,2,1,2,Returning_Visitor,FALSE
51427,0,22,Mobile Phone,1,13,UPI,Male,2,4,Fashion,3,Single,9,0,24,1,1,3,210,0,0,0,0,35,536.7333333,0,0.012222222,3.70979448,0,Jul,2,2,3,4,Returning_Visitor,FALSE
51428,0,24,Mobile Phone,3,20,Debit Card,Female,2,3,Laptop & Accessory,1,Married,5,0,11,1,1,7,149,4,64.33333333,1,13,27,1433.916667,0,0.018226601,3.691344828,0,Mar,1,4,1,8,Returning_Visitor,FALSE
51429,0,9,Mobile Phone,1,14,Debit Card,Female,3,3,Mobile Phone,3,Married,5,0,13,2,2,2,125,2,9,0,0,38,1147.696667,0,0.027642276,3.673829068,0,June,2,2,4,1,Returning_Visitor,FALSE
51430,0,28,Mobile Phone,1,8,Debit Card,Female,3,3,Grocery,1,Single,3,1,13,1,1,2,267,0,0,0,0,47,1580.833333,0,0.004255319,3.663617021,0.8,May,2,5,3,2,Returning_Visitor,FALSE
51431,0,0,Mobile Phone,3,16,E wallet,Female,3,3,Laptop & Accessory,3,Married,2,1,12,0,1,3,143,13,331.9833333,5,128,202,8217.678753,0.001904762,0.013668745,3.651726351,0,Nov,2,2,3,10,Returning_Visitor,TRUE
51432,0,3,Mobile Phone,3,14,Cash on Delivery,Male,3,3,Mobile Phone,4,Married,2,0,18,1,1,0,125,0,0,0,0,50,1803.768849,0.001360544,0.017428305,3.609398514,0,Mar,2,4,7,3,Returning_Visitor,TRUE
51433,0,9,Mobile Phone,1,17,Credit Card,Female,2,3,Mobile Phone,4,Married,2,0,13,1,1,2,122,2,36.2,0,0,22,1805.083333,0,0.008695652,3.586636448,0,Sep,2,2,1,2,Returning_Visitor,TRUE
51434,0,9,Mobile Phone,3,8,Credit Card,Male,3,4,Fashion,3,Married,2,0,13,8,9,0,176,9,399.8,5,923.9,115,7243.649316,0.003225806,0.018928571,3.585439826,0,Aug,2,2,8,4,Returning_Visitor,FALSE
51435,0,10,Mobile Phone,1,20,Debit Card,Female,3,3,Mobile Phone,5,Married,2,0,12,10,12,17,130,5,41.7,1,114,401,14568.16201,0.006633907,0.020148947,3.546315545,0,Nov,2,2,4,1,Returning_Visitor,FALSE
51436,0,13,Mobile Phone,3,8,E wallet,Female,2,3,Laptop & Accessory,4,Married,8,0,12,0,1,3,157,5,134.75,3,16,165,6323.853465,0.010654414,0.02804138,3.512852934,0,Nov,1,1,1,2,Returning_Visitor,FALSE
51437,0,15,Mobile Phone,1,14,Debit Card,Female,3,3,Mobile Phone,5,Married,4,0,16,0,1,2,126,9,395.8785714,0,0,124,3959.145344,0.004871324,0.014283416,3.464444066,0,Nov,2,2,1,2,Returning_Visitor,FALSE
51438,0,10,Mobile Phone,1,16,Debit Card,Male,2,3,Laptop & Accessory,4,Single,3,1,12,0,1,1,142,8,256.5,1,0,57,1319.366667,0.006774194,0.032699169,3.373062968,0,Nov,3,2,3,2,Returning_Visitor,TRUE
51439,0,16,Mobile Phone,1,18,Debit Card,Male,2,4,Grocery,4,Married,2,0,11,3,2,9,243,11,524.75,3,258.625,197,6309.427034,0.006113821,0.011878229,3.364060957,0,Nov,2,10,1,2,Returning_Visitor,FALSE
51440,0,13,Mobile Phone,1,8,Credit Card,Female,3,4,Laptop & Accessory,3,Married,7,0,22,1,1,0,134,15,370.275,12,689.8333333,96,2964.590278,0.002608696,0.010732401,3.358133333,0,May,1,1,3,1,Returning_Visitor,FALSE
51441,0,27,Mobile Phone,1,11,Credit Card,Male,2,3,Others,5,Married,5,0,15,1,1,2,294,5,179.875,0,0,47,1011.319444,0.019607843,0.046744236,3.322660364,0,Nov,3,2,2,1,Returning_Visitor,FALSE
51442,0,7,Computer,3,10,E wallet,Female,3,3,Laptop & Accessory,3,Married,10,0,15,0,1,2,165,3,152.5,5,243.5,43,3065.945238,0,0.011666667,3.31108,0,Mar,1,2,1,1,Returning_Visitor,TRUE
51443,0,4,Mobile Phone,1,13,Credit Card,Female,2,3,Laptop & Accessory,5,Married,2,0,12,3,3,12,143,2,167.8888889,2,825.5,117,5256.472341,0.004030055,0.014604028,3.187495058,0,Nov,3,2,5,8,Returning_Visitor,FALSE
51444,0,9,Computer,1,27,Credit Card,Male,3,3,Mobile Phone,1,Married,8,0,20,1,1,2,123,6,71.2,0,0,101,3800.089234,0.003883495,0.024032278,3.179063602,0,Nov,1,1,3,1,Returning_Visitor,FALSE
51445,0,16,Mobile Phone,1,14,UPI,Female,3,3,Laptop & Accessory,3,Married,5,1,14,1,1,2,145,0,0,0,0,72,2304.15,0.008450704,0.020355466,3.178183427,0,Nov,3,2,1,2,Returning_Visitor,FALSE
51446,0,0,Mobile Phone,3,10,Debit Card,Female,3,4,Laptop & Accessory,1,Single,2,1,11,0,1,3,145,5,419,0,0,14,362.1029825,0.022916667,0.021979167,3.164088313,0,Jul,3,2,3,2,Returning_Visitor,TRUE
51447,0,10,Computer,1,31,Credit Card,Female,3,3,Laptop & Accessory,3,Married,4,1,15,4,10,7,144,5,117.8333333,0,0,35,502.547619,0.01025641,0.036923077,3.148615385,0,Mar,2,2,2,2,Returning_Visitor,FALSE
51448,0,9,Mobile Phone,1,6,Debit Card,Male,3,4,Mobile Phone,5,Married,2,0,12,3,3,2,122,1,18.5,0,0,32,814.6071429,0,0.024019608,3.111047059,0.6,May,2,2,1,4,Returning_Visitor,FALSE
51449,0,12,Computer,1,6,Debit Card,Male,2,3,Others,3,Married,2,1,14,0,1,6,292,2,45.44444444,1,40.66666667,57,851.6426534,0,0.007923497,3.077836066,0,Mar,2,4,3,1,Returning_Visitor,TRUE
51450,0,29,Computer,3,12,Debit Card,Female,2,1,Grocery,5,Married,10,0,11,6,2,7,232,0,0,0,0,118,3211.344872,0.006779661,0.016468927,3.05990612,0,Nov,2,2,9,2,Returning_Visitor,TRUE
51451,0,3,Mobile Phone,3,18,Cash on Delivery,Female,2,3,Laptop & Accessory,3,Single,1,0,11,3,4,4,166,9,188.5638298,0,0,199,7750.537279,0.007911051,0.021772308,3.012181822,0,Nov,3,2,4,13,Returning_Visitor,FALSE
51452,0,14,Mobile Phone,3,6,E wallet,Male,2,1,Fashion,5,Married,2,0,16,1,1,7,184,13,210.427451,9,435.45,154,6515.45431,0.00867052,0.017328726,2.982410939,0,Nov,3,2,1,2,Returning_Visitor,FALSE
51453,0,1,Mobile Phone,1,23,Credit Card,Male,3,3,Laptop & Accessory,5,Married,2,0,12,0,1,8,146,8,935.1,1,21,172,10524.35936,0.005046115,0.01576463,2.924161864,0,Nov,3,2,1,3,Returning_Visitor,FALSE
51454,0,25,Mobile Phone,1,9,Credit Card,Male,2,4,Fashion,3,Married,3,1,14,1,1,4,180,9,210.625,3,143.5,167,8249.106771,0.006940472,0.021347061,2.907879344,0,Nov,1,1,1,10,Returning_Visitor,FALSE
51455,0,18,Mobile Phone,1,14,Debit Card,Male,3,3,Mobile Phone,1,Married,4,0,21,0,1,2,127,6,60.36666667,3,189.3,12,304.7,0,0.038596491,2.848312236,0,June,2,2,1,4,Returning_Visitor,FALSE
51456,0,25,Mobile Phone,1,10,Debit Card,Female,1,3,Grocery,1,Married,3,0,13,1,1,4,266,1,9,0,0,111,2451.869048,0,0.015775776,2.797414715,0.4,May,2,2,8,3,Returning_Visitor,FALSE
51457,0,15,Computer,1,35,Debit Card,Female,3,3,Laptop & Accessory,3,Married,3,0,11,1,1,2,146,0,0,3,114.8,22,583.0933333,0,0.015942029,2.749716646,0,Sep,1,1,3,1,Returning_Visitor,FALSE
51458,0,3,Mobile Phone,1,8,Debit Card,Female,2,5,Laptop & Accessory,1,Single,3,0,20,1,1,2,161,1,0,0,0,65,732.0916667,0.00625,0.0203125,2.734351538,0,Dec,2,2,1,2,Returning_Visitor,TRUE
51459,0,30,Mobile Phone,1,13,Debit Card,Female,2,3,Others,5,Married,6,0,15,1,11,10,296,0,0,0,0,24,676.1666667,0,0.008333333,2.705833333,0,May,2,2,6,4,Returning_Visitor,TRUE
51460,0,19,Mobile Phone,1,24,Credit Card,Female,2,3,Laptop & Accessory,3,Married,3,0,14,1,1,8,148,4,60.16666667,3,164.5,159,5608.913545,0.002453988,0.018075125,2.702517858,0,Dec,2,2,3,1,Returning_Visitor,FALSE
51461,0,15,Computer,1,34,Cash on Delivery,Female,2,4,Laptop & Accessory,1,Married,1,0,11,0,1,4,145,7,150.5,0,0,28,549.0833333,0,0.013571429,2.663333333,0,May,1,1,1,2,Returning_Visitor,FALSE
51462,0,9,Computer,1,8,Debit Card,Male,2,3,Mobile Phone,1,Married,2,1,23,1,1,0,117,13,662.3392857,0,0,81,4284.422619,0.002298851,0.022822804,2.647620068,0,Dec,1,1,6,2,Returning_Visitor,TRUE
51463,0,13,Mobile Phone,3,8,Debit Card,Female,3,3,Others,3,Married,1,0,14,1,1,12,280,12,252.8125,4,78.5,100,4597.124242,0.00925181,0.028496768,2.638074656,0,Nov,1,1,1,10,Returning_Visitor,TRUE
51464,0,0,Mobile Phone,1,29,Debit Card,Female,3,3,Mobile Phone,1,Married,2,0,22,0,1,2,129,7,190.4375,0,0,60,1967.780163,0.003809524,0.0154654,2.627347196,0,Dec,3,2,8,10,Returning_Visitor,TRUE
51465,0,9,Computer,1,9,Debit Card,Male,2,3,Mobile Phone,1,Married,5,0,15,1,1,4,121,12,232.3535714,0,0,439,17550.58486,0.00562963,0.018437701,2.626909076,0,Nov,2,5,1,10,Returning_Visitor,FALSE
51466,0,2,Mobile Phone,1,9,Credit Card,Male,3,4,Fashion,3,Married,2,0,18,0,1,3,219,7,122,3,40,111,3154.970833,0.003448276,0.014655172,2.613062787,0,Dec,2,2,1,1,Returning_Visitor,TRUE
51467,0,3,Computer,3,28,UPI,Female,3,3,Fashion,5,Married,1,0,11,3,7,8,184,10,549,5,608.45,213,9151.494242,0.003111111,0.013391698,2.568483894,0,Oct,2,2,1,2,Returning_Visitor,FALSE
51468,0,30,Mobile Phone,3,35,E wallet,Male,2,4,Grocery,1,Married,4,0,12,1,2,0,241,9,444.2847222,0,0,534,18504.12621,0.010856514,0.023309001,2.54795624,0,Nov,2,2,3,2,Returning_Visitor,TRUE
51469,0,23,Mobile Phone,1,35,Debit Card,Male,2,4,Grocery,3,Married,1,0,15,1,15,7,270,11,353.125,6,230.25,85,3725.670725,0.007446809,0.014960902,2.527217484,0,Dec,3,2,6,1,Returning_Visitor,FALSE
51470,0,3,Computer,1,14,Credit Card,Female,2,3,Mobile Phone,1,Single,1,0,14,1,6,7,126,6,71.375,0,0,73,2335.633333,0,0.0125,2.51591586,0,Nov,2,2,7,11,Returning_Visitor,FALSE
51471,0,30,Computer,3,34,E wallet,Female,3,4,Fashion,5,Married,5,0,19,3,13,11,203,1,39.2,0,0,26,1210.917778,0.014814815,0.014814815,2.480024644,0,Nov,4,2,1,1,Returning_Visitor,FALSE
51472,0,20,Mobile Phone,1,8,Credit Card,Female,3,3,Laptop & Accessory,1,Married,6,0,13,0,1,4,151,2,78.64980843,0,0,117,4185.096695,0.024119241,0.04298103,2.427453927,0,Jul,2,2,1,1,Returning_Visitor,FALSE
51473,0,19,Mobile Phone,1,8,Debit Card,Male,2,3,Grocery,3,Married,7,0,13,1,1,1,279,0,0,0,0,171,6793.383281,0.007766272,0.023198706,2.381971158,0,Nov,2,2,1,1,Returning_Visitor,FALSE
51474,0,8,Mobile Phone,1,28,Debit Card,Male,2,5,Mobile Phone,3,Single,1,0,15,1,4,3,142,8,451.2836134,10,961.45,131,2460.323686,0.003082192,0.021249277,2.325663803,0,Nov,2,2,3,3,Returning_Visitor,FALSE
51475,0,27,Mobile Phone,1,5,Debit Card,Female,2,3,Laptop & Accessory,3,Single,8,0,11,0,1,0,138,3,224,2,42,132,5098.75498,0.010632603,0.014962157,2.209003373,0,Nov,1,2,1,2,Returning_Visitor,FALSE
51476,0,7,Mobile Phone,1,8,Debit Card,Male,3,4,Mobile Phone,3,Married,4,0,12,3,5,7,128,0,0,0,0,37,1643.435516,0.005555556,0.032271242,2.188718519,0,Mar,2,4,3,2,Returning_Visitor,TRUE
51477,0,5,Mobile Phone,3,16,E wallet,Female,3,4,Fashion,1,Married,3,1,19,0,1,2,191,2,58,0,0,50,952.4345238,0,0.011538462,2.179730769,0,Mar,4,2,2,11,Returning_Visitor,TRUE
51478,0,4,Mobile Phone,1,15,Debit Card,Male,2,3,Fashion,4,Married,2,0,25,0,1,8,206,0,0,1,26,51,3540.239394,0.001960784,0.023180828,2.172431373,0.8,May,1,1,3,1,Returning_Visitor,FALSE
51479,0,3,Mobile Phone,3,13,E wallet,Male,3,3,Mobile Phone,4,Single,1,0,14,0,1,2,130,6,206.03,0,0,129,3778.345,0.010687023,0.024611656,2.169469761,0,Oct,2,2,1,3,Returning_Visitor,FALSE
51480,0,8,Mobile Phone,1,22,Debit Card,Male,3,3,Fashion,3,Married,5,1,12,0,1,0,176,4,93.5,0,0,293,12268.24477,0.002837838,0.01542982,2.164809711,0,Nov,2,2,1,2,Returning_Visitor,FALSE
51481,0,9,Computer,1,11,UPI,Male,3,3,Mobile Phone,3,Married,5,0,17,0,2,0,121,1,0,2,30.26666667,33,835.3,0.005714286,0.028571429,2.159096645,0,Oct,2,5,1,1,Returning_Visitor,TRUE
51482,0,9,Computer,3,16,Credit Card,Male,2,3,Fashion,1,Single,2,0,14,8,9,7,200,6,437.3913043,2,235.55,83,2503.881781,0.002197802,0.004916136,2.086218493,0,Mar,2,2,3,2,Returning_Visitor,FALSE
51483,0,21,Mobile Phone,3,8,E wallet,Female,2,3,Laptop & Accessory,1,Married,3,0,14,6,6,7,141,17,754.1095238,2,77,31,1021.619336,0.004545455,0.026479076,2.08053355,0,Mar,1,1,3,2,Returning_Visitor,FALSE
51484,0,28,Mobile Phone,3,24,Debit Card,Female,2,3,Grocery,4,Single,4,0,23,1,7,8,268,7,68.4,0,0,145,5175.377371,0.002666667,0.008978355,2.042762326,0,Aug,2,2,1,1,Returning_Visitor,FALSE
